name,value,year,lastValue,rank
Hermes,14858.6,2017.3,14642.4,
IKEA,14851.5,2013.5,14644.8,
Zara,14851.5,2015.3,14578,
Honda,14851,2001.5,14808.4,
UPS,14845,2015.2,14784,
J.P. Morgan,14835.8,2016.4,14683.6,
BMW,14833.6,2002.6,14765.5,
Nike,14827,2011.5,14767.2,
Honda,14819.8,2000.7,14880.4,
Honda,14808.4,2001.4,14765.8,
American Express,14798,2011.2,14685,
Pampers,14791.4,2014.6,14672.5,
Pepsi,14790.4,2011.1,14590,
UPS,14784,2015.1,14723,
Sony,14783.8,2001.2,14894.4,
Nike,14767.2,2011.4,14707.4,
Honda,14765.8,2001.3,14723.2,
American Express,14765.6,2009.2,14868.3,
BMW,14765.5,2002.5,14697.4,
Oracle,14762.8,2009.9,14644.6,
SAP,14761.8,2011.2,14651.9,
H&M,14761,2008.6,14607.5,
Honda,14759.2,2000.8,14819.8,
Budweiser,14752.2,2015.7,14636.6,
Apple,14749.4,2008.6,14578.5,
Ford,14734.1,2003.9,14993.2,
Honda,14723.2,2001.2,14680.6,
UPS,14723,2015,14697.7,
Samsung,14715.7,2004.9,14475.4,
Nike,14707.4,2011.3,14647.6,
Honda,14698.6,2000.9,14759.2,
UPS,14697.7,2014.9,14672.4,
BMW,14697.4,2002.4,14629.3,
American Express,14685,2011.1,14572,
J.P. Morgan,14683.6,2016.3,14531.4,
Honda,14680.6,2001.1,14638,
Sony,14673.2,2001.3,14783.8,
Pampers,14672.5,2014.5,14553.6,
UPS,14672.4,2014.8,14647.1,
American Express,14662.9,2009.3,14765.6,
SAP,14651.9,2011.1,14542,
Nike,14647.6,2011.2,14587.8,
UPS,14647.1,2014.7,14621.8,
IKEA,14644.8,2013.4,14438.1,
Oracle,14644.6,2009.8,14526.4,
Hermes,14642.4,2017.2,14426.2,
Honda,14638,2001,14698.6,
Budweiser,14636.6,2015.6,14521,
BMW,14629.3,2002.3,14561.2,
UPS,14621.8,2014.6,14596.5,
H&M,14607.5,2008.5,14454,
UPS,14596.5,2014.5,14571.2,
Pepsi,14590,2011,14537.1,
Nike,14587.8,2011.1,14528,
Apple,14578.5,2008.5,14407.6,
Zara,14578,2015.2,14304.5,
American Express,14572,2011,14509.2,
UPS,14571.2,2014.4,14545.9,
Sony,14562.6,2001.4,14673.2,
BMW,14561.2,2002.2,14493.1,
Google,14560.4,2006.4,14014.3,
American Express,14560.2,2009.4,14662.9,
Pampers,14553.6,2014.4,14434.7,
UPS,14545.9,2014.3,14520.6,
SAP,14542,2011,14363.4,
Pepsi,14537.1,2010.9,14484.2,
J.P. Morgan,14531.4,2016.2,14379.2,
Nike,14528,2011,14445.8,
Oracle,14526.4,2009.7,14408.2,
Budweiser,14521,2015.5,14405.4,
UPS,14520.6,2014.2,14495.3,
Amazon,14518.1,2011.3,13931.4,
American Express,14509.2,2010.9,14446.4,
UPS,14495.3,2014.1,14470,
BMW,14493.1,2002.1,14425,
Pepsi,14484.2,2010.8,14431.3,
Samsung,14475.4,2004.8,14235.1,
Ford,14475,2004,14734.1,
UPS,14470,2014,14399.3,
American Express,14457.5,2009.5,14560.2,
H&M,14454,2008.4,14300.5,
Sony,14452,2001.5,14562.6,
American Express,14446.4,2010.8,14383.6,
Nike,14445.8,2010.9,14363.6,
IKEA,14438.1,2013.3,14231.4,
Pampers,14434.7,2014.3,14315.8,
Pepsi,14431.3,2010.7,14378.4,
Hermes,14426.2,2017.1,14210,
BMW,14425,2002,14368.3,
Oracle,14408.2,2009.6,14290,
Apple,14407.6,2008.4,14236.7,
Budweiser,14405.4,2015.4,14289.8,
UPS,14399.3,2013.9,14328.6,
American Express,14383.6,2010.7,14320.8,
J.P. Morgan,14379.2,2016.1,14227,
Pepsi,14378.4,2010.6,14325.5,
BMW,14368.3,2001.9,14311.6,
Nike,14363.6,2010.8,14281.4,
SAP,14363.4,2010.9,14184.8,
eBay,14358,2014,14238.4,
American Express,14354.8,2009.6,14457.5,
Facebook,14349,2014,13687.3,
Ford,14343.4,2004.1,14475,
Sony,14341.4,2001.6,14452,
UPS,14328.6,2013.8,14257.9,
Pepsi,14325.5,2010.5,14272.6,
American Express,14320.8,2010.6,14258,
eBay,14316.2,2014.1,14358,
Pampers,14315.8,2014.2,14196.9,
BMW,14311.6,2001.8,14254.9,
Zara,14304.5,2015.1,14031,
H&M,14300.5,2008.3,14147,
Oracle,14290,2009.5,14171.8,
Budweiser,14289.8,2015.3,14174.2,
Nike,14281.4,2010.7,14199.2,
eBay,14274.4,2014.2,14316.2,
Pepsi,14272.6,2010.4,14219.7,
American Express,14258,2010.5,14195.2,
UPS,14257.9,2013.7,14187.2,
BMW,14254.9,2001.7,14198.2,
American Express,14252.1,2009.7,14354.8,
eBay,14238.4,2013.9,14118.8,
Apple,14236.7,2008.3,14065.8,
Samsung,14235.1,2004.7,13994.8,
eBay,14232.6,2014.3,14274.4,
IKEA,14231.4,2013.2,14024.7,
Sony,14230.8,2001.7,14341.4,
J.P. Morgan,14227,2016,14179.2,
Citi,14222,2008.6,15214,
Pepsi,14219.7,2010.3,14166.8,
Accenture,14214,2018,14039.7,
Ford,14211.8,2004.2,14343.4,
Hermes,14210,2017,14072.3,
Nike,14199.2,2010.6,14117,
BMW,14198.2,2001.6,14141.5,
Pampers,14196.9,2014.1,14078,
American Express,14195.2,2010.4,14132.4,
eBay,14190.8,2014.4,14232.6,
UPS,14187.2,2013.6,14116.5,
HP,14187,2015.7,15454,
SAP,14184.8,2010.8,14006.2,
Louis Vuitton,14182,2004.8,13234.5,
J.P. Morgan,14179.2,2015.9,14131.4,
Budweiser,14174.2,2015.2,14058.6,
Oracle,14171.8,2009.4,14053.6,
Pepsi,14166.8,2010.2,14113.9,
American Express,14149.4,2009.8,14252.1,
eBay,14149,2014.5,14190.8,
H&M,14147,2008.2,13993.5,
BMW,14141.5,2001.5,14084.8,
American Express,14132.4,2010.3,14069.6,
J.P. Morgan,14131.4,2015.8,14083.6,
Sony,14120.2,2001.8,14230.8,
eBay,14118.8,2013.8,13999.2,
Nike,14117,2010.5,14034.8,
UPS,14116.5,2013.5,14045.8,
Pepsi,14113.9,2010.1,14061,
eBay,14107.2,2014.6,14149,
BMW,14084.8,2001.4,14028.1,
J.P. Morgan,14083.6,2015.7,14035.8,
Ford,14080.2,2004.3,14211.8,
Pampers,14078,2014,13973.7,
Hermes,14072.3,2016.9,13934.6,
American Express,14069.6,2010.2,14006.8,
Apple,14065.8,2008.2,13894.9,
eBay,14065.4,2014.7,14107.2,
Pepsi,14061,2010,14025.5,
Budweiser,14058.6,2015.1,13943,
Oracle,14053.6,2009.3,13935.4,
American Express,14046.7,2009.9,14149.4,
UPS,14045.8,2013.4,13975.1,
Accenture,14039.7,2017.9,13865.4,
J.P. Morgan,14035.8,2015.6,13988,
Nike,14034.8,2010.4,13952.6,
Zara,14031,2015,13840.5,
BMW,14028.1,2001.3,13971.4,
Pepsi,14025.5,2009.9,13990,
IKEA,14024.7,2013.1,13818,
eBay,14023.6,2014.8,14065.4,
Google,14014.3,2006.3,13468.2,
Sony,14009.6,2001.9,14120.2,
American Express,14006.8,2010.1,13944,
SAP,14006.2,2010.7,13827.6,
eBay,13999.2,2013.7,13879.6,
Ford,13995,2018,13959.8,
Samsung,13994.8,2004.6,13754.5,
H&M,13993.5,2008.1,13840,
Pepsi,13990,2009.8,13954.5,
J.P. Morgan,13988,2015.5,13940.2,
eBay,13981.8,2014.9,14023.6,
UPS,13975.1,2013.3,13904.4,
Pampers,13973.7,2013.9,13869.4,
BMW,13971.4,2001.2,13914.7,
Ford,13959.8,2017.9,13924.6,
Pepsi,13954.5,2009.7,13919,
Nike,13952.6,2010.3,13870.4,
Ford,13948.6,2004.4,14080.2,
American Express,13944,2010,14046.7,
Budweiser,13943,2015,13851.1,
J.P. Morgan,13940.2,2015.4,13892.4,
eBay,13940,2015,13981.8,
Oracle,13935.4,2009.2,13817.2,
Hermes,13934.6,2016.8,13796.9,
Amazon,13931.4,2011.2,13344.7,
Ford,13924.6,2017.8,13889.4,
Pepsi,13919,2009.6,13883.5,
BMW,13914.7,2001.1,13858,
UPS,13904.4,2013.2,13833.7,
Sony,13899,2002,14009.6,
Apple,13894.9,2008.1,13724,
J.P. Morgan,13892.4,2015.3,13844.6,
Ford,13889.4,2017.7,13854.2,
Pepsi,13883.5,2009.5,13848,
eBay,13879.6,2013.6,13760,
Nike,13870.4,2010.2,13788.2,
Pampers,13869.4,2013.8,13765.1,
Accenture,13865.4,2017.8,13691.1,
eBay,13859.6,2015.1,13940,
BMW,13858,2001,13769.1,
Ford,13854.2,2017.6,13819,
Budweiser,13851.1,2014.9,13759.2,
Pepsi,13848,2009.4,13812.5,
J.P. Morgan,13844.6,2015.2,13796.8,
Zara,13840.5,2014.9,13650,
H&M,13840,2008,13840,
UPS,13833.7,2013.1,13763,
Oracle,13831,2008,13692.7,
SAP,13827.6,2010.6,13649,
Sony,13824.4,2002.1,13899,
Ford,13819,2017.5,13783.8,
IKEA,13818,2013,13717,
Oracle,13817.8,2008.1,13831,
Oracle,13817.2,2009.1,13699,
Ford,13817,2004.5,13948.6,
Pepsi,13812.5,2009.3,13777,
Oracle,13804.6,2008.2,13817.8,
Hermes,13796.9,2016.7,13659.2,
J.P. Morgan,13796.8,2015.1,13749,
Oracle,13791.4,2008.3,13804.6,
Nike,13788.2,2010.1,13706,
Ford,13783.8,2017.4,13748.6,
eBay,13779.2,2015.2,13859.6,
Oracle,13778.2,2008.4,13791.4,
Pepsi,13777,2009.2,13741.5,
BMW,13769.1,2000.9,13680.2,
Pampers,13765.1,2013.7,13660.8,
Oracle,13765,2008.5,13778.2,
UPS,13763,2013,13695.5,
eBay,13760,2013.5,13640.4,
Budweiser,13759.2,2014.8,13667.3,
Samsung,13754.5,2004.5,13514.2,
Oracle,13751.8,2008.6,13765,
Sony,13749.8,2002.2,13824.4,
J.P. Morgan,13749,2015,13619.7,
Ford,13748.6,2017.3,13713.4,
Pepsi,13741.5,2009.1,13706,
Oracle,13738.6,2008.7,13751.8,
Oracle,13725.4,2008.8,13738.6,
Apple,13724,2008,13455.3,
IKEA,13717,2012.9,13616,
Volkswagen,13716,2014,13456.4,
Ford,13713.4,2017.2,13678.2,
Oracle,13712.2,2008.9,13725.4,
Nike,13706,2010,13653.3,
Pepsi,13706,2009,13660.3,
Oracle,13699,2009,13712.2,
eBay,13698.8,2015.3,13779.2,
UPS,13695.5,2012.9,13628,
Oracle,13692.7,2007.9,13554.4,
Accenture,13691.1,2017.7,13516.8,
Facebook,13687.3,2013.9,13025.6,
Ford,13685.4,2004.6,13817,
BMW,13680.2,2000.8,13591.3,
NESCAFE,13680,2000,13680,
Ford,13678.2,2017.1,13643,
Sony,13675.2,2002.3,13749.8,
Budweiser,13667.3,2014.7,13575.4,
Pampers,13660.8,2013.6,13556.5,
Pepsi,13660.3,2008.9,13614.6,
Hermes,13659.2,2016.6,13521.5,
Nike,13653.3,2009.9,13600.6,
Zara,13650,2014.8,13459.5,
SAP,13649,2010.5,13470.4,
Ford,13643,2017,13574.9,
eBay,13640.4,2013.4,13520.8,
NESCAFE,13637,2000.1,13680,
UPS,13628,2012.8,13560.5,
J.P. Morgan,13619.7,2014.9,13490.4,
eBay,13618.4,2015.4,13698.8,
IKEA,13616,2012.8,13515,
Pepsi,13614.6,2008.8,13568.9,
Nike,13600.6,2009.8,13547.9,
Sony,13600.6,2002.4,13675.2,
Volkswagen,13598.9,2014.1,13716,
NESCAFE,13594,2000.2,13637,
BMW,13591.3,2000.7,13502.4,
Sony,13583,2008,13515.4,
Budweiser,13575.4,2014.6,13483.5,
Ford,13574.9,2016.9,13506.8,
Pepsi,13568.9,2008.7,13523.2,
HSBC,13563,2007,13368.9,
UPS,13560.5,2012.7,13493,
Pampers,13556.5,2013.5,13452.2,
Oracle,13554.4,2007.8,13416.1,
Ford,13553.8,2004.7,13685.4,
NESCAFE,13551,2000.3,13594,
Nike,13547.9,2009.7,13495.2,
eBay,13538,2015.5,13618.4,
Hyundai,13535,2018,13500.8,
Sony,13526,2002.5,13600.6,
Pepsi,13523.2,2008.6,13477.5,
Hermes,13521.5,2016.5,13383.8,
HSBC,13521,2007.1,13563,
eBay,13520.8,2013.3,13401.2,
Accenture,13516.8,2017.6,13342.5,
Sony,13515.4,2007.9,13447.8,
IKEA,13515,2012.7,13414,
Samsung,13514.2,2004.4,13273.9,
NESCAFE,13508,2000.4,13551,
Ford,13506.8,2016.8,13438.7,
BMW,13502.4,2000.6,13413.5,
Hyundai,13500.8,2017.9,13466.6,
Nike,13495.2,2009.6,13442.5,
UPS,13493,2012.6,13425.5,
J.P. Morgan,13490.4,2014.8,13361.1,
Budweiser,13483.5,2014.5,13391.6,
Volkswagen,13481.8,2014.2,13598.9,
HSBC,13479,2007.2,13521,
Pepsi,13477.5,2008.5,13431.8,
SAP,13470.4,2010.4,13291.8,
Google,13468.2,2006.2,12922.1,
Hyundai,13466.6,2017.8,13432.4,
NESCAFE,13465,2000.5,13508,
Zara,13459.5,2014.7,13269,
eBay,13457.6,2015.6,13538,
Volkswagen,13456.4,2013.9,13196.8,
Apple,13455.3,2007.9,13186.6,
Pampers,13452.2,2013.4,13347.9,
Sony,13451.4,2002.6,13526,
Sony,13447.8,2007.8,13380.2,
Nike,13442.5,2009.5,13389.8,
Kellogg's,13442,2014,13396.5,
Ford,13438.7,2016.7,13370.6,
HSBC,13437,2007.3,13479,
Hyundai,13432.4,2017.7,13398.2,
Pepsi,13431.8,2008.4,13386.1,
UPS,13425.5,2012.5,13358,
Ford,13422.2,2004.8,13553.8,
NESCAFE,13422,2000.6,13465,
Sony,13420,2008.1,13583,
Oracle,13416.1,2007.7,13277.8,
IKEA,13414,2012.6,13313,
BMW,13413.5,2000.5,13324.6,
eBay,13401.2,2013.2,13281.6,
Hyundai,13398.2,2017.6,13364,
Kellogg's,13396.5,2013.9,13351,
HSBC,13395,2007.4,13437,
Budweiser,13391.6,2014.4,13299.7,
Nike,13389.8,2009.4,13337.1,
Pepsi,13386.1,2008.3,13340.4,
Hermes,13383.8,2016.4,13246.1,
Sony,13380.2,2007.7,13312.6,
NESCAFE,13379,2000.7,13422,
eBay,13377.2,2015.7,13457.6,
Sony,13376.8,2002.7,13451.4,
Ford,13370.6,2016.6,13302.5,
HSBC,13368.9,2006.9,13174.8,
Volkswagen,13364.7,2014.3,13481.8,
Hyundai,13364,2017.5,13329.8,
Kellogg's,13361.5,2014.1,13442,
J.P. Morgan,13361.1,2014.7,13231.8,
UPS,13358,2012.4,13290.5,
HSBC,13353,2007.5,13395,
Kellogg's,13351,2013.8,13305.5,
Pampers,13347.9,2013.3,13243.6,
Amazon,13344.7,2011.1,12758,
Accenture,13342.5,2017.5,13168.2,
Pepsi,13340.4,2008.2,13294.7,
Nike,13337.1,2009.3,13284.4,
NESCAFE,13336,2000.8,13379,
Hyundai,13329.8,2017.4,13295.6,
BMW,13324.6,2000.4,13235.7,
NESCAFE,13317,2009,13290.9,
IKEA,13313,2012.5,13212,
Sony,13312.6,2007.6,13245,
HSBC,13311,2007.6,13353,
Kellogg's,13305.5,2013.7,13260,
Ford,13302.5,2016.5,13234.4,
Sony,13302.2,2002.8,13376.8,
Budweiser,13299.7,2014.3,13207.8,
eBay,13296.8,2015.8,13377.2,
Hyundai,13295.6,2017.3,13261.4,
Pepsi,13294.7,2008.1,13249,
NESCAFE,13293,2000.9,13336,
SAP,13291.8,2010.3,13113.2,
NESCAFE,13290.9,2008.9,13264.8,
Ford,13290.6,2004.9,13422.2,
UPS,13290.5,2012.3,13223,
Nike,13284.4,2009.2,13231.7,
eBay,13281.6,2013.1,13162,
Kellogg's,13281,2014.2,13361.5,
Oracle,13277.8,2007.6,13139.5,
Samsung,13273.9,2004.3,13033.6,
HSBC,13269,2007.7,13311,
Zara,13269,2014.6,13078.5,
NESCAFE,13264.8,2008.8,13238.7,
Hyundai,13261.4,2017.2,13227.2,
NESCAFE,13260.6,2009.1,13317,
Kellogg's,13260,2013.6,13214.5,
Sony,13257,2008.2,13420,
NESCAFE,13250,2001,13293,
Pepsi,13249,2008,13212.9,
Volkswagen,13247.6,2014.4,13364.7,
Hermes,13246.1,2016.3,13108.4,
Sony,13245,2007.5,13177.4,
Pampers,13243.6,2013.2,13139.3,
NESCAFE,13238.7,2008.7,13212.6,
BMW,13235.7,2000.3,13146.8,
Louis Vuitton,13234.5,2004.7,12287,
Ford,13234.4,2016.4,13166.3,
J.P. Morgan,13231.8,2014.6,13102.5,
Nike,13231.7,2009.1,13179,
Citi,13230,2008.7,14222,
Sony,13227.6,2002.9,13302.2,
Hyundai,13227.2,2017.1,13193,
HSBC,13227,2007.8,13269,
eBay,13224,2017,13215.2,
UPS,13223,2012.2,13155.5,
eBay,13216.4,2015.9,13296.8,
eBay,13215.2,2016.9,13206.4,
Kellogg's,13214.5,2013.5,13169,
Pepsi,13212.9,2007.9,13176.8,
NESCAFE,13212.6,2008.6,13186.5,
IKEA,13212,2012.4,13111,
NESCAFE,13209.3,2001.1,13250,
Budweiser,13207.8,2014.2,13115.9,
eBay,13206.4,2016.8,13197.6,
NESCAFE,13204.2,2009.2,13260.6,
eBay,13203.3,2017.1,13224,
Kellogg's,13200.5,2014.3,13281,
eBay,13197.6,2016.7,13188.8,
Volkswagen,13196.8,2013.8,12937.2,
Hyundai,13193,2017,13128.4,
eBay,13188.8,2016.6,13180,
Apple,13186.6,2007.8,12917.9,
NESCAFE,13186.5,2008.5,13160.4,
HSBC,13185,2007.9,13227,
eBay,13182.6,2017.2,13203.3,
eBay,13180,2016.5,13171.2,
Nike,13179,2009,13128.3,
Sony,13177.4,2007.4,13109.8,
Pepsi,13176.8,2007.8,13140.7,
HSBC,13174.8,2006.8,12980.7,
eBay,13171.2,2016.4,13162.4,
Kellogg's,13169,2013.4,13123.5,
NESCAFE,13168.6,2001.2,13209.3,
Accenture,13168.2,2017.4,12993.9,
Ford,13166.3,2016.3,13098.2,
eBay,13162.4,2016.3,13153.6,
eBay,13162,2013,12940.5,
eBay,13161.9,2017.3,13182.6,
NESCAFE,13160.4,2008.4,13134.3,
Ford,13159,2005,13290.6,
UPS,13155.5,2012.1,13088,
eBay,13153.6,2016.2,13144.8,
Sony,13153,2003,13227.6,
NESCAFE,13147.8,2009.3,13204.2,
BMW,13146.8,2000.2,13057.9,
eBay,13144.8,2016.1,13136,
HSBC,13143,2008,13185,
HSBC,13142,2014,13046.1,
eBay,13141.2,2017.4,13161.9,
Pepsi,13140.7,2007.7,13104.6,
Oracle,13139.5,2007.5,13001.2,
Pampers,13139.3,2013.1,13035,
eBay,13136,2016,13216.4,
NESCAFE,13134.3,2008.3,13108.2,
Volkswagen,13130.5,2014.5,13247.6,
Hyundai,13128.4,2016.9,13063.8,
Nike,13128.3,2008.9,13077.6,
NESCAFE,13127.9,2001.3,13168.6,
Kellogg's,13123.5,2013.3,13078,
eBay,13120.5,2017.5,13141.2,
Kellogg's,13120,2014.4,13200.5,
Budweiser,13115.9,2014.1,13024,
Sony,13113.6,2003.1,13153,
SAP,13113.2,2010.2,12934.6,
IKEA,13111,2012.3,13010,
Sony,13109.8,2007.3,13042.2,
Hermes,13108.4,2016.2,12970.7,
NESCAFE,13108.2,2008.2,13082.1,
Pepsi,13104.6,2007.6,13068.5,
J.P. Morgan,13102.5,2014.5,12973.2,
eBay,13099.8,2017.6,13120.5,
Ford,13098.2,2016.2,13030.1,
Sony,13094,2008.3,13257,
NESCAFE,13091.4,2009.4,13147.8,
UPS,13088,2012,13032.8,
NESCAFE,13087.2,2001.4,13127.9,
NESCAFE,13082.1,2008.1,13056,
eBay,13079.1,2017.7,13099.8,
Zara,13078.5,2014.5,12888,
Kellogg's,13078,2013.2,13032.5,
Nike,13077.6,2008.8,13026.9,
Sony,13074.2,2003.2,13113.6,
Pepsi,13068.5,2007.5,13032.4,
Hyundai,13063.8,2016.8,12999.2,
eBay,13058.4,2017.8,13079.1,
BMW,13057.9,2000.1,12969,
NESCAFE,13056,2008,13045.4,
NESCAFE,13053,2018,13013.8,
NESCAFE,13046.5,2001.5,13087.2,
HSBC,13046.1,2013.9,12950.2,
NESCAFE,13045.4,2007.9,13034.8,
Sony,13042.2,2007.2,12974.6,
Kellogg's,13039.5,2014.5,13120,
eBay,13037.7,2017.9,13058.4,
NESCAFE,13035,2009.5,13091.4,
Pampers,13035,2013,12861.1,
Sony,13034.8,2003.3,13074.2,
NESCAFE,13034.8,2007.8,13024.2,
Samsung,13033.6,2004.2,12793.3,
UPS,13032.8,2011.9,12977.6,
Kellogg's,13032.5,2013.1,12987,
Pepsi,13032.4,2007.4,12996.3,
Ford,13030.1,2016.1,12962,
Nike,13026.9,2008.7,12976.2,
Facebook,13025.6,2013.8,12363.9,
NESCAFE,13024.2,2007.7,13013.6,
Budweiser,13024,2014,12983,
eBay,13017,2018,13037.7,
NESCAFE,13013.8,2017.9,12974.6,
NESCAFE,13013.6,2007.6,13003,
Volkswagen,13013.4,2014.6,13130.5,
IKEA,13010,2012.2,12909,
NESCAFE,13005.8,2001.6,13046.5,
NESCAFE,13003,2007.5,12992.4,
Oracle,13001.2,2007.4,12862.9,
Hyundai,12999.2,2016.7,12934.6,
Pepsi,12996.3,2007.3,12960.2,
Sony,12995.4,2003.4,13034.8,
Accenture,12993.9,2017.3,12819.6,
HSBC,12993.4,2014.1,13142,
NESCAFE,12992.4,2007.4,12981.8,
Kellogg's,12987,2013,12895.1,
Budweiser,12983,2013.9,12942,
NESCAFE,12981.8,2007.3,12971.2,
HSBC,12980.7,2006.7,12786.6,
NESCAFE,12978.6,2009.6,13035,
UPS,12977.6,2011.8,12922.4,
Nike,12976.2,2008.6,12925.5,
NESCAFE,12974.6,2017.8,12935.4,
Sony,12974.6,2007.1,12907,
J.P. Morgan,12973.2,2014.4,12843.9,
NESCAFE,12971.2,2007.2,12960.6,
Hermes,12970.7,2016.1,12833,
BMW,12969,2000,12969,
NESCAFE,12965.1,2001.7,13005.8,
Ford,12962,2016,12823.6,
NESCAFE,12960.6,2007.1,12950,
Pepsi,12960.2,2007.2,12924.1,
Kellogg's,12959,2014.6,13039.5,
Sony,12956,2003.5,12995.4,
HSBC,12950.2,2013.8,12854.3,
NESCAFE,12950,2007,12905.7,
Ford,12948.7,2005.1,13159,
Gucci,12942,2018,12644.7,
Budweiser,12942,2013.8,12901,
eBay,12940.5,2012.9,12719,
Volkswagen,12937.2,2013.7,12677.6,
NESCAFE,12935.4,2017.7,12896.2,
Hyundai,12934.6,2016.6,12870,
SAP,12934.6,2010.1,12756,
Sony,12931,2008.4,13094,
Nike,12925.5,2008.5,12874.8,
NESCAFE,12924.4,2001.8,12965.1,
Pepsi,12924.1,2007.1,12888,
UPS,12922.4,2011.7,12867.2,
NESCAFE,12922.2,2009.7,12978.6,
Google,12922.1,2006.1,12376,
HP,12920,2015.8,14187,
Apple,12917.9,2007.7,12649.2,
Sony,12916.6,2003.6,12956,
IKEA,12909,2012.1,12808,
Sony,12907,2007,12785.8,
NESCAFE,12905.7,2006.9,12861.4,
Budweiser,12901,2013.7,12860,
Volkswagen,12896.3,2014.7,13013.4,
NESCAFE,12896.2,2017.6,12857,
Kellogg's,12895.1,2012.9,12803.2,
Zara,12888,2014.4,12697.5,
Pepsi,12888,2007,12868.2,
NESCAFE,12883.7,2001.9,12924.4,
HSBC,12879.7,2008.1,13143,
Kellogg's,12878.5,2014.7,12959,
Sony,12877.2,2003.7,12916.6,
Nike,12874.8,2008.4,12824.1,
Hyundai,12870,2016.5,12805.4,
Pepsi,12868.2,2006.9,12848.4,
UPS,12867.2,2011.6,12812,
NESCAFE,12865.8,2009.8,12922.2,
Oracle,12862.9,2007.3,12724.6,
NESCAFE,12861.4,2006.8,12817.1,
Pampers,12861.1,2012.9,12687.2,
Budweiser,12860,2013.6,12819,
NESCAFE,12857,2017.5,12817.8,
HSBC,12854.3,2013.7,12758.4,
Pepsi,12848.4,2006.8,12828.6,
HSBC,12844.8,2014.2,12993.4,
J.P. Morgan,12843.9,2014.3,12714.6,
NESCAFE,12843,2002,12883.7,
Sony,12837.8,2003.8,12877.2,
Hermes,12833,2016,12644.1,
Pepsi,12828.6,2006.7,12808.8,
Nike,12824.1,2008.3,12773.4,
Ford,12823.6,2015.9,12685.2,
Accenture,12819.6,2017.2,12645.3,
Budweiser,12819,2013.5,12778,
NESCAFE,12817.8,2017.4,12778.6,
NESCAFE,12817.1,2006.7,12772.8,
UPS,12812,2011.5,12756.8,
NESCAFE,12809.4,2009.9,12865.8,
Pepsi,12808.8,2006.6,12789,
IKEA,12808,2012,12713.5,
Hyundai,12805.4,2016.4,12740.8,
Kellogg's,12803.2,2012.8,12711.3,
Sony,12798.4,2003.9,12837.8,
Kellogg's,12798,2014.8,12878.5,
Samsung,12793.3,2004.1,12553,
NESCAFE,12792.3,2002.1,12843,
Pepsi,12789,2006.5,12769.2,
HSBC,12786.6,2006.6,12592.5,
Sony,12785.8,2006.9,12664.6,
Volkswagen,12779.2,2014.8,12896.3,
NESCAFE,12778.6,2017.3,12739.4,
Budweiser,12778,2013.4,12737,
Nike,12773.4,2008.2,12722.7,
NESCAFE,12772.8,2006.6,12728.5,
Pepsi,12769.2,2006.4,12749.4,
Sony,12768,2008.5,12931,
Sony,12759,2004,12798.4,
HSBC,12758.4,2013.6,12662.5,
Amazon,12758,2011,12448.7,
UPS,12756.8,2011.4,12701.6,
SAP,12756,2010,12691,
NESCAFE,12753,2010,12809.4,
Pepsi,12749.4,2006.3,12729.6,
NESCAFE,12741.6,2002.2,12792.3,
Hyundai,12740.8,2016.3,12676.2,
NESCAFE,12739.4,2017.2,12700.2,
Ford,12738.4,2005.2,12948.7,
Budweiser,12737,2013.3,12696,
Pepsi,12729.6,2006.2,12709.8,
NESCAFE,12728.5,2006.5,12684.2,
Oracle,12724.6,2007.2,12586.3,
Nike,12722.7,2008.1,12672,
eBay,12719,2012.8,12497.5,
Kellogg's,12717.5,2014.9,12798,
J.P. Morgan,12714.6,2014.2,12585.3,
IKEA,12713.5,2011.9,12619,
Kellogg's,12711.3,2012.7,12619.4,
Pepsi,12709.8,2006.1,12690,
UPS,12701.6,2011.3,12646.4,
NESCAFE,12700.2,2017.1,12661,
Zara,12697.5,2014.3,12507,
HSBC,12696.2,2014.3,12844.8,
Budweiser,12696,2013.2,12655,
SAP,12691,2009.9,12626,
NESCAFE,12690.9,2002.3,12741.6,
Pepsi,12690,2006,12660.9,
NESCAFE,12689.2,2010.1,12753,
Pampers,12687.2,2012.8,12513.3,
Ford,12685.2,2015.8,12546.8,
NESCAFE,12684.2,2006.4,12639.9,
Volkswagen,12677.6,2013.6,12418,
Hyundai,12676.2,2016.2,12611.6,
Nike,12672,2008,12605.1,
Sony,12664.6,2006.8,12543.4,
HSBC,12662.5,2013.5,12566.6,
Volkswagen,12662.1,2014.9,12779.2,
NESCAFE,12661,2017,12646.6,
Pepsi,12660.9,2005.9,12631.8,
Budweiser,12655,2013.1,12614,
Apple,12649.2,2007.6,12380.5,
NESCAFE,12646.6,2016.9,12632.2,
UPS,12646.4,2011.2,12591.2,
Accenture,12645.3,2017.1,12471,
Gucci,12644.7,2017.9,12347.4,
Hermes,12644.1,2015.9,12455.2,
NESCAFE,12640.2,2002.4,12690.9,
NESCAFE,12639.9,2006.3,12595.6,
Kellogg's,12637,2015,12717.5,
NESCAFE,12632.2,2016.8,12617.8,
Pepsi,12631.8,2005.8,12602.7,
SAP,12626,2009.8,12561,
NESCAFE,12625.4,2010.2,12689.2,
UPS,12621,2008,12560.2,
Kellogg's,12619.4,2012.6,12527.5,
IKEA,12619,2011.8,12524.5,
NESCAFE,12617.8,2016.7,12603.4,
HSBC,12616.4,2008.2,12879.7,
